ResourceID,Geo,Period,Label1,Label2,Label3,Value,Unit,Measure,Multiplier
CPEMP11,,2019-08-31,Goods-producing industries,Seasonally adjusted,,413624,Number,Number of filled jobs,0
CPEMP11,,2019-08-31,Primary industries,Actual,,98085,Number,Number of filled jobs,0
CPEMP11,,2019-08-31,Primary industries,Seasonally adjusted,,103579,Number,Number of filled jobs,0
CPEMP11,,2019-08-31,Service industries,Actual,,1646444,Number,Number of filled jobs,0
CPEMP11,,2019-08-31,Service industries,Seasonally adjusted,,1652940,Number,Number of filled jobs,0
CPEMP11,,2019-09-30,All industries,Actual,,2165388,Number,Number of filled jobs,0
CPEMP11,,2019-09-30,All industries,Seasonally adjusted,,2180985,Number,Number of filled jobs,0
CPEMP11,,2019-09-30,Goods-producing industries,Actual,,409601,Number,Number of filled jobs,0
CPEMP11,,2019-09-30,Goods-producing industries,Seasonally adjusted,,415467,Number,Number of filled jobs,0
CPEMP11,,2019-09-30,Primary industries,Actual,,98884,Number,Number of filled jobs,0
CPEMP11,,2019-09-30,Primary industries,Seasonally adjusted,,104021,Number,Number of filled jobs,0
CPEMP11,,2019-09-30,Service industries,Actual,,1656903,Number,Number of filled jobs,0
CPEMP11,,2019-09-30,Service industries,Seasonally adjusted,,1661241,Number,Number of filled jobs,0
CPEMP11,,2019-10-31,All industries,Actual,,2176842,Number,Number of filled jobs,0
CPEMP11,,2019-10-31,All industries,Seasonally adjusted,,2178997,Number,Number of filled jobs,0
CPEMP11,,2019-10-31,Goods-producing industries,Actual,,413230,Number,Number of filled jobs,0
CPEMP11,,2019-10-31,Goods-producing industries,Seasonally adjusted,,416947,Number,Number of filled jobs,0
CPEMP11,,2019-10-31,Primary industries,Actual,,101756,Number,Number of filled jobs,0
CPEMP11,,2019-10-31,Primary industries,Seasonally adjusted,,103643,Number,Number of filled jobs,0
CPEMP11,,2019-10-31,Service industries,Actual,,1661856,Number,Number of filled jobs,0
CPEMP11,,2019-10-31,Service industries,Seasonally adjusted,,1659668,Number,Number of filled jobs,0
CPEMP11,,2019-11-30,All industries,Actual,,2218385,Number,Number of filled jobs,0
CPEMP11,,2019-11-30,All industries,Seasonally adjusted,,2195687,Number,Number of filled jobs,0
CPEMP11,,2019-11-30,Goods-producing industries,Actual,,420287,Number,Number of filled jobs,0
CPEMP11,,2019-11-30,Goods-producing industries,Seasonally adjusted,,418404,Number,Number of filled jobs,0
CPEMP11,,2019-11-30,Primary industries,Actual,,110343,Number,Number of filled jobs,0
CPEMP11,,2019-11-30,Primary industries,Seasonally adjusted,,104921,Number,Number of filled jobs,0
CPEMP11,,2019-11-30,Service industries,Actual,,1687755,Number,Number of filled jobs,0
CPEMP11,,2019-11-30,Service industries,Seasonally adjusted,,1672230,Number,Number of filled jobs,0
CPEMP11,,2019-12-31,All industries,Actual,,2240698,Number,Number of filled jobs,0
CPEMP11,,2019-12-31,All industries,Seasonally adjusted,,2202357,Number,Number of filled jobs,0
CPEMP11,,2019-12-31,Goods-producing industries,Actual,,423684,Number,Number of filled jobs,0
CPEMP11,,2019-12-31,Goods-producing industries,Seasonally adjusted,,417952,Number,Number of filled jobs,0
CPEMP11,,2019-12-31,Primary industries,Actual,,116528,Number,Number of filled jobs,0
CPEMP11,,2019-12-31,Primary industries,Seasonally adjusted,,104942,Number,Number of filled jobs,0
CPEMP11,,2019-12-31,Service industries,Actual,,1700486,Number,Number of filled jobs,0
CPEMP11,,2019-12-31,Service industries,Seasonally adjusted,,1679908,Number,Number of filled jobs,0
CPEMP11,,2020-01-31,All industries,Actual,,2184153,Number,Number of filled jobs,0
CPEMP11,,2020-01-31,All industries,Seasonally adjusted,,2205067,Number,Number of filled jobs,0
CPEMP11,,2020-01-31,Goods-producing industries,Actual,,417068,Number,Number of filled jobs,0
CPEMP11,,2020-01-31,Goods-producing industries,Seasonally adjusted,,416945,Number,Number of filled jobs,0
CPEMP11,,2020-01-31,Primary industries,Actual,,113153,Number,Number of filled jobs,0
CPEMP11,,2020-01-31,Primary industries,Seasonally adjusted,,104666,Number,Number of filled jobs,0
CPEMP11,,2020-01-31,Service industries,Actual,,1653932,Number,Number of filled jobs,0
CPEMP11,,2020-01-31,Service industries,Seasonally adjusted,,1679940,Number,Number of filled jobs,0
CPEMP11,,2020-02-29,All industries,Actual,,2212353,Number,Number of filled jobs,0
CPEMP11,,2020-02-29,All industries,Seasonally adjusted,,2214341,Number,Number of filled jobs,0
CPEMP11,,2020-02-29,Goods-producing industries,Actual,,424305,Number,Number of filled jobs,0
CPEMP11,,2020-02-29,Goods-producing industries,Seasonally adjusted,,419943,Number,Number of filled jobs,0
CPEMP11,,2020-02-29,Primary industries,Actual,,109798,Number,Number of filled jobs,0
CPEMP11,,2020-02-29,Primary industries,Seasonally adjusted,,105006,Number,Number of filled jobs,0
CPEMP11,,2020-02-29,Service industries,Actual,,1678250,Number,Number of filled jobs,0
CPEMP11,,2020-02-29,Service industries,Seasonally adjusted,,1691328,Number,Number of filled jobs,0
CPEMP11,,2020-03-31,All industries,Actual,,2215455,Number,Number of filled jobs,0
CPEMP11,,2020-03-31,All industries,Seasonally adjusted,,2207153,Number,Number of filled jobs,0
CPEMP11,,2020-03-31,Goods-producing industries,Actual,,423737,Number,Number of filled jobs,0
CPEMP11,,2020-03-31,Goods-producing industries,Seasonally adjusted,,420826,Number,Number of filled jobs,0
CPEMP11,,2020-03-31,Primary industries,Actual,,107934,Number,Number of filled jobs,0
CPEMP11,,2020-03-31,Primary industries,Seasonally adjusted,,105730,Number,Number of filled jobs,0
CPEMP11,,2020-03-31,Service industries,Actual,,1683784,Number,Number of filled jobs,0
CPEMP11,,2020-03-31,Service industries,Seasonally adjusted,,1680888,Number,Number of filled jobs,0
CPEMP11,,2020-04-30,All industries,Actual,,2180714,Number,Number of filled jobs,0
CPEMP11,,2020-04-30,All industries,Seasonally adjusted,,2173919,Number,Number of filled jobs,0
CPEMP11,,2020-04-30,Goods-producing industries,Actual,,418250,Number,Number of filled jobs,0
CPEMP11,,2020-04-30,Goods-producing industries,Seasonally adjusted,,416297,Number,Number of filled jobs,0
CPEMP11,,2020-04-30,Primary industries,Actual,,102363,Number,Number of filled jobs,0
CPEMP11,,2020-04-30,Primary industries,Seasonally adjusted,,103439,Number,Number of filled jobs,0
CPEMP11,,2020-04-30,Service industries,Actual,,1660101,Number,Number of filled jobs,0
CPEMP11,,2020-04-30,Service industries,Seasonally adjusted,,1654400,Number,Number of filled jobs,0
CPEMP11,,2020-05-31,All industries,Actual,,2195122,Number,Number of filled jobs,0
CPEMP11,,2020-05-31,All industries,Seasonally adjusted,,2190293,Number,Number of filled jobs,0
CPEMP11,,2020-05-31,Goods-producing industries,Actual,,422491,Number,Number of filled jobs,0
CPEMP11,,2020-05-31,Goods-producing industries,Seasonally adjusted,,421140,Number,Number of filled jobs,0
CPEMP11,,2020-05-31,Primary industries,Actual,,103547,Number,Number of filled jobs,0
CPEMP11,,2020-05-31,Primary industries,Seasonally adjusted,,107550,Number,Number of filled jobs,0
CPEMP11,,2020-05-31,Service industries,Actual,,1669084,Number,Number of filled jobs,0
CPEMP11,,2020-05-31,Service industries,Seasonally adjusted,,1661761,Number,Number of filled jobs,0
CPEMP11,,2020-06-30,All industries,Actual,,2193077,Number,Number of filled jobs,0
CPEMP11,,2020-06-30,All industries,Seasonally adjusted,,2198290,Number,Number of filled jobs,0
CPEMP11,,2020-06-30,Goods-producing industries,Actual,,422423,Number,Number of filled jobs,0
CPEMP11,,2020-06-30,Goods-producing industries,Seasonally adjusted,,422904,Number,Number of filled jobs,0
CPEMP11,,2020-06-30,Primary industries,Actual,,101987,Number,Number of filled jobs,0
CPEMP11,,2020-06-30,Primary industries,Seasonally adjusted,,110081,Number,Number of filled jobs,0
CPEMP11,,2020-06-30,Service industries,Actual,,1668667,Number,Number of filled jobs,0
CPEMP11,,2020-06-30,Service industries,Seasonally adjusted,,1665990,Number,Number of filled jobs,0
CPEMP11,,2020-07-31,All industries,Actual,,2176330,Number,Number of filled jobs,0
CPEMP11,,2020-07-31,All industries,Seasonally adjusted,,2195214,Number,Number of filled jobs,0
CPEMP11,,2020-07-31,Goods-producing industries,Actual,,420308,Number,Number of filled jobs,0
CPEMP11,,2020-07-31,Goods-producing industries,Seasonally adjusted,,422958,Number,Number of filled jobs,0
CPEMP11,,2020-07-31,Primary industries,Actual,,101503,Number,Number of filled jobs,0
CPEMP11,,2020-07-31,Primary industries,Seasonally adjusted,,108938,Number,Number of filled jobs,0
CPEMP11,,2020-07-31,Service industries,Actual,,1654519,Number,Number of filled jobs,0
CPEMP11,,2020-07-31,Service industries,Seasonally adjusted,,1663387,Number,Number of filled jobs,0
CPEMP11,,2020-08-31,All industries,Actual,,2176793,Number,Number of filled jobs,0
CPEMP11,,2020-08-31,All industries,Seasonally adjusted,,2194415,Number,Number of filled jobs,0
CPEMP11,,2020-08-31,Goods-producing industries,Actual,,416357,Number,Number of filled jobs,0
CPEMP11,,2020-08-31,Goods-producing industries,Seasonally adjusted,,421748,Number,Number of filled jobs,0
CPEMP11,,2020-08-31,Primary industries,Actual,,103586,Number,Number of filled jobs,0
CPEMP11,,2020-08-31,Primary industries,Seasonally adjusted,,109217,Number,Number of filled jobs,0
CPEMP11,,2020-08-31,Service industries,Actual,,1656850,Number,Number of filled jobs,0
CPEMP11,,2020-08-31,Service industries,Seasonally adjusted,,1663280,Number,Number of filled jobs,0
CPEMP11,,2020-09-30,All industries,Actual,,2176375,Number,Number of filled jobs,0
CPEMP11,,2020-09-30,All industries,Seasonally adjusted,,2192179,Number,Number of filled jobs,0
CPEMP11,,2020-09-30,Goods-producing industries,Actual,,415641,Number,Number of filled jobs,0
CPEMP11,,2020-09-30,Goods-producing industries,Seasonally adjusted,,421548,Number,Number of filled jobs,0
CPEMP11,,2020-09-30,Primary industries,Actual,,103044,Number,Number of filled jobs,0
CPEMP11,,2020-09-30,Primary industries,Seasonally adjusted,,108224,Number,Number of filled jobs,0
CPEMP11,,2020-09-30,Service industries,Actual,,1657690,Number,Number of filled jobs,0
CPEMP11,,2020-09-30,Service industries,Seasonally adjusted,,1662343,Number,Number of filled jobs,0
CPEMP11,,2020-10-31,All industries,Actual,,2199609,Number,Number of filled jobs,0
CPEMP11,,2020-10-31,All industries,Seasonally adjusted,,2201009,Number,Number of filled jobs,0
CPEMP11,,2020-10-31,Goods-producing industries,Actual,,417569,Number,Number of filled jobs,0
CPEMP11,,2020-10-31,Goods-producing industries,Seasonally adjusted,,421128,Number,Number of filled jobs,0
CPEMP11,,2020-10-31,Primary industries,Actual,,106424,Number,Number of filled jobs,0
CPEMP11,,2020-10-31,Primary industries,Seasonally adjusted,,108229,Number,Number of filled jobs,0
CPEMP11,,2020-10-31,Service industries,Actual,,1675616,Number,Number of filled jobs,0
CPEMP11,,2020-10-31,Service industries,Seasonally adjusted,,1673025,Number,Number of filled jobs,0
CPEMP11,,2020-11-30,All industries,Actual,,2216427,Number,Number of filled jobs,0
CPEMP11,,2020-11-30,All industries,Seasonally adjusted,,2193443,Number,Number of filled jobs,0
CPEMP11,,2020-11-30,Goods-producing industries,Actual,,424255,Number,Number of filled jobs,0
CPEMP11,,2020-11-30,Goods-producing industries,Seasonally adjusted,,422231,Number,Number of filled jobs,0
CPEMP11,,2020-11-30,Primary industries,Actual,,113487,Number,Number of filled jobs,0
CPEMP11,,2020-11-30,Primary industries,Seasonally adjusted,,107792,Number,Number of filled jobs,0
CPEMP11,,2020-11-30,Service industries,Actual,,1678685,Number,Number of filled jobs,0
CPEMP11,,2020-11-30,Service industries,Seasonally adjusted,,1662901,Number,Number of filled jobs,0
CPEMP11,,2020-12-31,All industries,Actual,,2247620,Number,Number of filled jobs,0
CPEMP11,,2020-12-31,All industries,Seasonally adjusted,,2207796,Number,Number of filled jobs,0
CPEMP11,,2020-12-31,Goods-producing industries,Actual,,430531,Number,Number of filled jobs,0
CPEMP11,,2020-12-31,Goods-producing industries,Seasonally adjusted,,424700,Number,Number of filled jobs,0
CPEMP11,,2020-12-31,Primary industries,Actual,,120603,Number,Number of filled jobs,0
CPEMP11,,2020-12-31,Primary industries,Seasonally adjusted,,108657,Number,Number of filled jobs,0
CPEMP11,,2020-12-31,Service industries,Actual,,1696486,Number,Number of filled jobs,0
CPEMP11,,2020-12-31,Service industries,Seasonally adjusted,,1673887,Number,Number of filled jobs,0
CPEMP11,,2021-01-31,All industries,Actual,,2186709,Number,Number of filled jobs,0
CPEMP11,,2021-01-31,All industries,Seasonally adjusted,,2205251,Number,Number of filled jobs,0
CPEMP11,,2021-01-31,Goods-producing industries,Actual,,424685,Number,Number of filled jobs,0
CPEMP11,,2021-01-31,Goods-producing industries,Seasonally adjusted,,425022,Number,Number of filled jobs,0
CPEMP11,,2021-01-31,Primary industries,Actual,,114792,Number,Number of filled jobs,0
CPEMP11,,2021-01-31,Primary industries,Seasonally adjusted,,106524,Number,Number of filled jobs,0
CPEMP11,,2021-01-31,Service industries,Actual,,1647233,Number,Number of filled jobs,0
CPEMP11,,2021-01-31,Service industries,Seasonally adjusted,,1672011,Number,Number of filled jobs,0
CPEMP11,,2021-02-28,All industries,Actual,,2211764,Number,Number of filled jobs,0
CPEMP11,,2021-02-28,All industries,Seasonally adjusted,,2212958,Number,Number of filled jobs,0
CPEMP11,,2021-02-28,Goods-producing industries,Actual,,432103,Number,Number of filled jobs,0
CPEMP11,,2021-02-28,Goods-producing industries,Seasonally adjusted,,427732,Number,Number of filled jobs,0
CPEMP11,,2021-02-28,Primary industries,Actual,,111954,Number,Number of filled jobs,0
CPEMP11,,2021-02-28,Primary industries,Seasonally adjusted,,107316,Number,Number of filled jobs,0
CPEMP11,,2021-02-28,Service industries,Actual,,1667707,Number,Number of filled jobs,0
CPEMP11,,2021-02-28,Service industries,Seasonally adjusted,,1679079,Number,Number of filled jobs,0
CPEMP11,,2021-03-31,All industries,Actual,,2225663,Number,Number of filled jobs,0
CPEMP11,,2021-03-31,All industries,Seasonally adjusted,,2218955,Number,Number of filled jobs,0
CPEMP11,,2021-03-31,Goods-producing industries,Actual,,432047,Number,Number of filled jobs,0
CPEMP11,,2021-03-31,Goods-producing industries,Seasonally adjusted,,429391,Number,Number of filled jobs,0
CPEMP11,,2021-03-31,Primary industries,Actual,,109756,Number,Number of filled jobs,0
CPEMP11,,2021-03-31,Primary industries,Seasonally adjusted,,107747,Number,Number of filled jobs,0
CPEMP11,,2021-03-31,Service industries,Actual,,1683860,Number,Number of filled jobs,0
CPEMP11,,2021-03-31,Service industries,Seasonally adjusted,,1681910,Number,Number of filled jobs,0
CPEMP11,,2021-04-30,All industries,Actual,,2231726,Number,Number of filled jobs,0
CPEMP11,,2021-04-30,All industries,Seasonally adjusted,,2226844,Number,Number of filled jobs,0
CPEMP11,,2021-04-30,Goods-producing industries,Actual,,433033,Number,Number of filled jobs,0
CPEMP11,,2021-04-30,Goods-producing industries,Seasonally adjusted,,431199,Number,Number of filled jobs,0
CPEMP11,,2021-04-30,Primary industries,Actual,,105967,Number,Number of filled jobs,0
CPEMP11,,2021-04-30,Primary industries,Seasonally adjusted,,107183,Number,Number of filled jobs,0
CPEMP11,,2021-04-30,Service industries,Actual,,1692726,Number,Number of filled jobs,0
CPEMP11,,2021-04-30,Service industries,Seasonally adjusted,,1688543,Number,Number of filled jobs,0
CPEMP11,,2021-05-31,All industries,Actual,,2236527,Number,Number of filled jobs,0
CPEMP11,,2021-05-31,All industries,Seasonally adjusted,,2234626,Number,Number of filled jobs,0
CPEMP11,,2021-05-31,Goods-producing industries,Actual,,434328,Number,Number of filled jobs,0
CPEMP11,,2021-05-31,Goods-producing industries,Seasonally adjusted,,433308,Number,Number of filled jobs,0
CPEMP11,,2021-05-31,Primary industries,Actual,,103438,Number,Number of filled jobs,0
CPEMP11,,2021-05-31,Primary industries,Seasonally adjusted,,107349,Number,Number of filled jobs,0
CPEMP11,,2021-05-31,Service industries,Actual,,1698761,Number,Number of filled jobs,0
CPEMP11,,2021-05-31,Service industries,Seasonally adjusted,,1693918,Number,Number of filled jobs,0
CPEMP11,,2021-06-30,All industries,Actual,,2244127,Number,Number of filled jobs,0
CPEMP11,,2021-06-30,All industries,Seasonally adjusted,,2249161,Number,Number of filled jobs,0
CPEMP11,,2021-06-30,Goods-producing industries,Actual,,435904,Number,Number of filled jobs,0
CPEMP11,,2021-06-30,Goods-producing industries,Seasonally adjusted,,436064,Number,Number of filled jobs,0
CPEMP11,,2021-06-30,Primary industries,Actual,,100587,Number,Number of filled jobs,0
CPEMP11,,2021-06-30,Primary industries,Seasonally adjusted,,108408,Number,Number of filled jobs,0
CPEMP11,,2021-06-30,Service industries,Actual,,1707636,Number,Number of filled jobs,0
CPEMP11,,2021-06-30,Service industries,Seasonally adjusted,,1704940,Number,Number of filled jobs,0
CPEMP11,,2021-07-31,All industries,Actual,,2242264,Number,Number of filled jobs,0
CPEMP11,,2021-07-31,All industries,Seasonally adjusted,,2261062,Number,Number of filled jobs,0
CPEMP11,,2021-07-31,Goods-producing industries,Actual,,437045,Number,Number of filled jobs,0
CPEMP11,,2021-07-31,Goods-producing industries,Seasonally adjusted,,439250,Number,Number of filled jobs,0
CPEMP11,,2021-07-31,Primary industries,Actual,,101019,Number,Number of filled jobs,0
CPEMP11,,2021-07-31,Primary industries,Seasonally adjusted,,108175,Number,Number of filled jobs,0
CPEMP11,,2021-07-31,Service industries,Actual,,1704200,Number,Number of filled jobs,0
CPEMP11,,2021-07-31,Service industries,Seasonally adjusted,,1713369,Number,Number of filled jobs,0
CPEMP11,,2021-08-31,All industries,Actual,,2253962,Number,Number of filled jobs,0
CPEMP11,,2021-08-31,All industries,Seasonally adjusted,,2271559,Number,Number of filled jobs,0
CPEMP11,,2021-08-31,Goods-producing industries,Actual,,434884,Number,Number of filled jobs,0
CPEMP11,,2021-08-31,Goods-producing industries,Seasonally adjusted,,440376,Number,Number of filled jobs,0
CPEMP11,,2021-08-31,Primary industries,Actual,,102754,Number,Number of filled jobs,0
CPEMP11,,2021-08-31,Primary industries,Seasonally adjusted,,108245,Number,Number of filled jobs,0
CPEMP11,,2021-08-31,Service industries,Actual,,1716324,Number,Number of filled jobs,0
CPEMP11,,2021-08-31,Service industries,Seasonally adjusted,,1722514,Number,Number of filled jobs,0
CPEMP11,,2021-09-30,All industries,Actual,,2257642,Number,Number of filled jobs,0
CPEMP11,,2021-09-30,All industries,Seasonally adjusted,,2273775,Number,Number of filled jobs,0
CPEMP11,,2021-09-30,Goods-producing industries,Actual,,435616,Number,Number of filled jobs,0
CPEMP11,,2021-09-30,Goods-producing industries,Seasonally adjusted,,441713,Number,Number of filled jobs,0
CPEMP11,,2021-09-30,Primary industries,Actual,,103549,Number,Number of filled jobs,0
CPEMP11,,2021-09-30,Primary industries,Seasonally adjusted,,108679,Number,Number of filled jobs,0
CPEMP11,,2021-09-30,Service industries,Actual,,1718477,Number,Number of filled jobs,0
CPEMP11,,2021-09-30,Service industries,Seasonally adjusted,,1723238,Number,Number of filled jobs,0
CPEMP11,,2021-10-31,All industries,Actual,,2276338,Number,Number of filled jobs,0
CPEMP11,,2021-10-31,All industries,Seasonally adjusted,,2276993,Number,Number of filled jobs,0
CPEMP11,,2021-10-31,Goods-producing industries,Actual,,440317,Number,Number of filled jobs,0
CPEMP11,,2021-10-31,Goods-producing industries,Seasonally adjusted,,443997,Number,Number of filled jobs,0
CPEMP11,,2021-10-31,Primary industries,Actual,,107764,Number,Number of filled jobs,0
CPEMP11,,2021-10-31,Primary industries,Seasonally adjusted,,109564,Number,Number of filled jobs,0
CPEMP11,,2021-10-31,Service industries,Actual,,1728257,Number,Number of filled jobs,0
CPEMP11,,2021-10-31,Service industries,Seasonally adjusted,,1725016,Number,Number of filled jobs,0
CPEMP11,,2021-11-30,All industries,Actual,,2308470,Number,Number of filled jobs,0
CPEMP11,,2021-11-30,All industries,Seasonally adjusted,,2284341,Number,Number of filled jobs,0
CPEMP11,,2021-11-30,Goods-producing industries,Actual,,447269,Number,Number of filled jobs,0
CPEMP11,,2021-11-30,Goods-producing industries,Seasonally adjusted,,445109,Number,Number of filled jobs,0
CPEMP11,,2021-11-30,Primary industries,Actual,,113331,Number,Number of filled jobs,0
CPEMP11,,2021-11-30,Primary industries,Seasonally adjusted,,107596,Number,Number of filled jobs,0
CPEMP11,,2021-11-30,Service industries,Actual,,1747870,Number,Number of filled jobs,0
CPEMP11,,2021-11-30,Service industries,Seasonally adjusted,,1731161,Number,Number of filled jobs,0
CPEMP11,,2021-12-31,All industries,Actual,,2324890,Number,Number of filled jobs,0
CPEMP11,,2021-12-31,All industries,Seasonally adjusted,,2282476,Number,Number of filled jobs,0
CPEMP11,,2021-12-31,Goods-producing industries,Actual,,451956,Number,Number of filled jobs,0
CPEMP11,,2021-12-31,Goods-producing industries,Seasonally adjusted,,445832,Number,Number of filled jobs,0
CPEMP11,,2021-12-31,Primary industries,Actual,,117790,Number,Number of filled jobs,0
CPEMP11,,2021-12-31,Primary industries,Seasonally adjusted,,106068,Number,Number of filled jobs,0
CPEMP11,,2021-12-31,Service industries,Actual,,1755145,Number,Number of filled jobs,0
CPEMP11,,2021-12-31,Service industries,Seasonally adjusted,,1730234,Number,Number of filled jobs,0
CPEMP11,,2022-01-31,All industries,Actual,,2274554,Number,Number of filled jobs,0
CPEMP11,,2022-01-31,All industries,Seasonally adjusted,,2292651,Number,Number of filled jobs,0
CPEMP11,,2022-01-31,Goods-producing industries,Actual,,444822,Number,Number of filled jobs,0
CPEMP11,,2022-01-31,Goods-producing industries,Seasonally adjusted,,445465,Number,Number of filled jobs,0
CPEMP11,,2022-01-31,Primary industries,Actual,,113979,Number,Number of filled jobs,0
CPEMP11,,2022-01-31,Primary industries,Seasonally adjusted,,105968,Number,Number of filled jobs,0
CPEMP11,,2022-01-31,Service industries,Actual,,1715753,Number,Number of filled jobs,0
CPEMP11,,2022-01-31,Service industries,Seasonally adjusted,,1741201,Number,Number of filled jobs,0
CPEMP11,,2022-02-28,All industries,Actual,,2283727,Number,Number of filled jobs,0
CPEMP11,,2022-02-28,All industries,Seasonally adjusted,,2285182,Number,Number of filled jobs,0
CPEMP11,,2022-02-28,Goods-producing industries,Actual,,451658,Number,Number of filled jobs,0
CPEMP11,,2022-02-28,Goods-producing industries,Seasonally adjusted,,447180,Number,Number of filled jobs,0
CPEMP11,,2022-02-28,Primary industries,Actual,,110177,Number,Number of filled jobs,0
CPEMP11,,2022-02-28,Primary industries,Seasonally adjusted,,105754,Number,Number of filled jobs,0
CPEMP11,,2022-02-28,Service industries,Actual,,1721893,Number,Number of filled jobs,0
CPEMP11,,2022-02-28,Service industries,Seasonally adjusted,,1732978,Number,Number of filled jobs,0
CPEMP11,,2022-03-31,All industries,Actual,,2282754,Number,Number of filled jobs,0
CPEMP11,,2022-03-31,All industries,Seasonally adjusted,,2276771,Number,Number of filled jobs,0
CPEMP11,,2022-03-31,Goods-producing industries,Actual,,450109,Number,Number of filled jobs,0
CPEMP11,,2022-03-31,Goods-producing industries,Seasonally adjusted,,447474,Number,Number of filled jobs,0
CPEMP11,,2022-03-31,Primary industries,Actual,,108382,Number,Number of filled jobs,0
CPEMP11,,2022-03-31,Primary industries,Seasonally adjusted,,106492,Number,Number of filled jobs,0
CPEMP11,,2022-03-31,Service industries,Actual,,1724263,Number,Number of filled jobs,0
CPEMP11,,2022-03-31,Service industries,Seasonally adjusted,,1722994,Number,Number of filled jobs,0
CPEMP11,,2022-04-30,All industries,Actual,,2290888,Number,Number of filled jobs,0
CPEMP11,,2022-04-30,All industries,Seasonally adjusted,,2287175,Number,Number of filled jobs,0
CPEMP11,,2022-04-30,Goods-producing industries,Actual,,450072,Number,Number of filled jobs,0
CPEMP11,,2022-04-30,Goods-producing industries,Seasonally adjusted,,448297,Number,Number of filled jobs,0
CPEMP11,,2022-04-30,Primary industries,Actual,,106473,Number,Number of filled jobs,0
CPEMP11,,2022-04-30,Primary industries,Seasonally adjusted,,107733,Number,Number of filled jobs,0
CPEMP11,,2022-04-30,Service industries,Actual,,1734343,Number,Number of filled jobs,0
CPEMP11,,2022-04-30,Service industries,Seasonally adjusted,,1731115,Number,Number of filled jobs,0
CPEMP11,,2022-05-31,All industries,Actual,,2291118,Number,Number of filled jobs,0
CPEMP11,,2022-05-31,All industries,Seasonally adjusted,,2291262,Number,Number of filled jobs,0
CPEMP11,,2022-05-31,Goods-producing industries,Actual,,449194,Number,Number of filled jobs,0
CPEMP11,,2022-05-31,Goods-producing industries,Seasonally adjusted,,448363,Number,Number of filled jobs,0
CPEMP11,,2022-05-31,Primary industries,Actual,,104358,Number,Number of filled jobs,0
CPEMP11,,2022-05-31,Primary industries,Seasonally adjusted,,108223,Number,Number of filled jobs,0
CPEMP11,,2022-05-31,Service industries,Actual,,1737566,Number,Number of filled jobs,0
CPEMP11,,2022-05-31,Service industries,Seasonally adjusted,,1734468,Number,Number of filled jobs,0
CPEMP11,,2022-06-30,All industries,Actual,,2300454,Number,Number of filled jobs,0
CPEMP11,,2022-06-30,All industries,Seasonally adjusted,,2305325,Number,Number of filled jobs,0
CPEMP11,,2022-06-30,Goods-producing industries,Actual,,451351,Number,Number of filled jobs,0
CPEMP11,,2022-06-30,Goods-producing industries,Seasonally adjusted,,451318,Number,Number of filled jobs,0
CPEMP11,,2022-06-30,Primary industries,Actual,,100245,Number,Number of filled jobs,0
CPEMP11,,2022-06-30,Primary industries,Seasonally adjusted,,107911,Number,Number of filled jobs,0
CPEMP11,,2022-06-30,Service industries,Actual,,1748859,Number,Number of filled jobs,0
CPEMP11,,2022-06-30,Service industries,Seasonally adjusted,,1745920,Number,Number of filled jobs,0
